id,composition,Eg
30024,Re2Cl5O4,0.6253
30025,Cs2Co1F6,1.8373
30027,Na1Sr3Ru1O6,0.4965000000000002
30028,Se2S1N2Cl1,1.4528
30029,Pb4Se1Br6,2.3452
30030,Rb1Cd1H2I3O1,2.49
30032,K1Ce2Cu1Se6,0.08139999999999993
30033,Te1S7Cl2,2.2625
30035,K1Cu1C2N2,2.6024
30036,Lu1B3O6,5.8459
30038,Na1Si3B1O8,5.278
30041,Ag1H2C2N3O1,3.2954
30043,Sc2S1O2,2.0315000000000003
30044,Cu1P2H4O6,0.2287
30045,Mn1H6O3F3,1.5097
30046,K4H4W1C8N8O2,3.0212
30047,La2Th2O7,2.9261
30048,Li4H3Br1O3,4.4379
30050,Sm1Dy1O3,4.5279
30051,Li4Mn1Fe3O8,0.5710000000000001
30052,Ho2S1O2,2.8968
30054,Si1H8N2F6,6.464599999999999
30055,K2Mn1P1C1O7,1.0979
30057,Li3Co1Ni3O8,0.09489999999999996
30060,Th1Se2,0.6304999999999996
30061,Tl1P1S3,1.7400000000000002
30062,Rb1Na1Sn1F6,5.100099999999999
30063,Ba2As1Au1,0.5106999999999999
30064,Dy1I3,2.1747
30065,Li1Mn1S1O4F1,3.9079000000000006
30066,Li6P1S5I1,2.2742
30067,Eu1Mg1F4,0.28580000000000005
30068,Ca2Cr3O8,0.4211999999999998
30069,Mg1W1O2,0.4589999999999996
30070,Ca2Ge1,0.6088
30071,Mg1Ge1As2,0.5541
30073,Gd2C1N2O2,2.6738
30074,Nd1Br1O2,3.2021
30075,Sr1Ge1N2,2.4540999999999995
30076,Y1Mg6B1O8,0.17929999999999954
30077,Na2W2O5,0.6446000000000001
30078,Cs1Au1S1,2.0156
30079,K2Cd1Sn1,0.16679999999999984
30080,Ca1Mg1Ag2,0.26000000000000023
30081,Ca1Mg1Cd2,0.1254000000000004
30082,N3Cl1,2.3584
30083,La2Cd1Ir1,0.03690000000000016
30084,Li1Os2W1,0.3045
30085,Ti1Cu1B1,0.1974
30086,Ni3Sb4O6F6,3.3930000000000002
30087,Sr3Ga2P4,1.1494999999999995
30088,Cd1C1S1Br2N3O1,0.4317000000000001
30089,K2Na1Au1F6,0.5919
30090,Cs2K1Sc1I6,2.3591
30091,Cs2Dy1Au1Cl6,2.0082
30092,Tl3Si1F7,3.5457
30094,Li3Al1Fe2O6,2.1068
30096,Yb3Nd1S6,0.02099999999999991
30100,K2Ce1P2O8,1.3919
30102,Pr1C2Cl1O7,0.493
30103,Cs3Sb1O4,2.7432000000000003
30104,K2Sn1H2Cl4O1,3.6797
30106,La3As2Br1O7,3.1081
30109,Sr2La1Ta1O6,3.5136000000000003
30110,Pr2Ge3Ir3,0.06820000000000004
30111,La2Si3Ir3,0.07840000000000003
30112,Sr2Tl1I5,3.3494
30113,Sc2Tl1Cu3Se5,0.8468999999999998
30115,Rb2Tc1Cl6,1.2634
30116,Pr1Ga1Ge2O7,2.9011
30117,Na1Pr1C2O6,4.6227
30118,P5N6Cl8O2,0.1989
30119,K1Co1F4,1.8286
30120,Er1Tl1W2O8,3.0455
30122,Zr1Mn1Cu2Se4,0.2291000000000003
30123,Rb2W1O2F4,3.1721
30125,Sb1H5O4F6,3.3428
30127,La1Gd3Cl4O4,3.0266
30128,La2Ti2Cu1O8,0.08370000000000033
30129,K1Ga1Ge1S4,2.3686
30133,Ba1Sr1Zn1W1O6,3.4066
30134,Ba1Si1Ge1,0.16549999999999976
30136,Cs1Pr1Zn1Te3,1.3641
30137,Dy2Mn1Co1O6,0.3833000000000002
30138,Sr7Hf1N6,0.9247999999999998
30139,Sc1Al1N2,3.013
30140,Sn4C1N4,0.3845000000000001
30141,Cd5Ge2N6,0.11699999999999974
30144,Cs6K3Al1Sb4,0.6537000000000002
30145,Gd2Te1O6,2.6909
30147,Mn5O8,0.5026000000000002
30148,Sr1Ni1O2,1.735
30149,Mg6Mn1O8,2.3029
30152,Sr1Se1,2.231
30154,Rb4In2S5,2.093
30155,Na1Sn2Cl5,2.9784
30156,Ge1As1Se1,1.4659000000000002
30157,Rb2Ga1Sb2,1.0309
30158,K2Ge2Se5,1.8022
30160,Ge1Mo3,0.029700000000000063
30161,La1S1F1,1.4810999999999996
30162,Sb1Br5F6,1.7102
30163,Bi4Ru1Br2,0.5309999999999997
30164,Hg1N1O3,2.5817
30165,La1Nb2Cl1O6,2.5637
30166,Te2Pb3Cl2O6,2.6478
30170,Ni1Pt1F6,2.0496
30171,P1S3N5F2,2.5324
30172,Sr1Li1Ni1F6,2.3098
30174,Nd1S1F1,1.2363000000000004
30176,Sr2Tb1Ru1O6,0.1858
30177,Sr4Mo1N4O1,2.2747
30178,Re1Hg1O4,2.7049000000000003
30180,Sr1H4N2,2.3441
30181,Li1Nb1Ge1O5,3.386
30184,K3Si1N1O3F6,3.3592
30185,Mn1H8N4Cl2,1.9012
30188,K1Sb1P2Se6,1.8036
30189,K1H3S2O8,5.5912000000000015
30191,Cs2Ca1O2,2.3181000000000003
30192,Li2W1S4,1.7001
30194,Li2V2O1F5,0.7305999999999999
30195,K2Li1Mn1P1C1O7,3.298
30197,Li1Co1F3,2.7313
30198,Li6Mn1O3F3,2.1
30199,Dy2Pb2O7,0.9584999999999996
30201,Li4Ti1Fe3O8,0.6328000000000005
30202,Ho1Lu1O3,4.5874
30203,Li1V1Ga1O4,1.3477
30205,Sb1Te1,0.043099999999999916
30206,Ca2Cu2O5,1.0059000000000002
30208,Li4Fe2O1F8,2.6717
30212,Li1Cr1P1H2O5,2.6724
30213,K1Ru1F6,1.2199
30214,K1Mo3S3,0.4456999999999995
30215,Na5Re1O6,2.2428
30216,Li5Co2O2F5,0.03820000000000024
30218,Ca2Bi1Au1,0.0964999999999998
30219,Rb1Ho1S2,2.3503000000000003
30221,Ba1B6,0.0354000000000001
30223,Lu1P5,0.1876999999999996
30224,Ca1Bi1As1O6,0.5539999999999998
30225,Ca1Mn1F6,3.0655
30226,Zn2Ag2O5,0.15270000000000006
30227,Mg2Ta1Bi1O6,2.3372
30229,Mg1Ti1As1O5,0.11399999999999988
30230,Ca2Co1W1O6,1.6033
30232,Ba1Li1As1,0.5951
30234,K2Sn1As2S6,1.0116
30235,K1Na2Tl1,0.36060000000000025
30236,Li2Tl1Zn1,0.008199999999999985
30237,Li1Yb1As1,0.9901
30238,As1Au1O4,1.7494999999999998
30239,Sn1Hg2Se4,0.2722
30240,Mn1As1Ru2,0.13929999999999998
30241,Al2Tc1Ir1,0.02119999999999989
30242,Na1Zn2Au1,1.2132999999999998
30243,Mn1Cu1Rh2,0.02519999999999989
30244,Ba2Ag1Au1,0.115
30245,Sr3Fe2Cl2O4,0.7927
30246,K2Ru1Cl5O1,0.10000000000000003
30247,K2Na1Ga1F6,5.9471
30248,K3Tl1Cl6,2.3522
30249,K2Lu1Ag1Cl6,3.4502
30250,Cs2Na1Ir1F6,2.0021000000000004
30251,K2Sm1Ag1Cl6,3.3742
30252,Cs1Tl1Cl3,1.0667
30253,Cs2Rb1In1I6,1.3972
30254,Cs2Y1In1I6,0.050899999999999945
30255,Cs2K1In1I6,1.2626
30256,Cs2K1In1Br6,2.3633
30257,Sr1La1Ta1Ni1O6,2.2898
30258,Na3P1S3O1,2.8296
30259,Li1V3O3F7,1.2123
30260,Fe1Sn1O3,0.7227999999999994
30263,Ag3Rh1,0.07569999999999988
30264,Sc1I3,1.6826
30266,Na2Mn1P1H1O3F4,3.2054
30267,Sr1Li2Si1O4,4.6677
30268,Ni1N2O8,0.5699
30269,Ba1Dy2Se4,1.3869000000000002
30270,Dy2Se1O1F2,2.8557
30274,Rb7Na1Si8,1.8698
30275,K2Hf1O2F5,0.12149999999999996
30279,Ba1Ca2W1N4,2.579
30280,Ti4S8N1,0.030800000000000164
30281,Sr1La1Mn1Sn1O6,0.4676999999999998
30282,Sr1Gd2Be1O5,2.2334
30283,Na1Zn2Cd1F7,2.6247
30284,Na1Hf1Sc1O4,4.106400000000002
30285,Lu1Sc1Fe2O6,1.0526
30287,Ge1Te1Pb2Se2,0.5487000000000002
30288,Ca6Br2N3Cl1,2.502
30290,Ba4Sn1Ge2S8Br2,2.1033
30291,Be2Tl2Zn1O6F8,0.2517
30293,Mg2Ga3Mo1S8,0.3245
30294,Ba2Sb1N3,1.3423000000000005
30295,Na3Nb1N2,0.4383000000000004
30297,Ti1Al1F5,0.18579999999999952
30298,Sc1Ag1Se2,0.6898
30300,Rb2Cd3Se4,1.4123
30303,Na1V1As1O5,1.4588
30305,Y4Ga1Co4,0.0009999999999994458
30306,Gd1Si2Au2,0.000600000000000378
30308,Cs1V1I3,0.6034999999999999
30311,La2Be2O5,3.921499999999999
30312,Rb3Tl1O3,1.4613999999999998
30313,Cs1Fe2As2,0.0141
30314,Rb3Ga1P2,0.8513
30317,Ba3Sb2O6,2.9311
30318,Pr1Rh1O3,0.6013000000000002
30320,K2Be1F4,6.8711
30321,Cs2Zn1Cl4,4.5412
30322,Ba2Co1Re1O6,0.19510000000000005
30323,La1Bi2I1O4,1.2363
30324,Ag2Pd1O2,0.02090000000000014
30325,Cu3Sb1S3,0.8347000000000007
30327,Zn1Ga3N3O1,0.09980000000000012
30329,Ba2U1Cu2S5,0.013200000000000323
30331,Si1Ag4O4,0.6731999999999998
30332,Li3Sc1B2O6,4.5494
30333,Zn2Te1Cl2O3,3.6543
30334,K2Ru1I5N1O1,1.398
30337,K3Na2Li1Te1O6,2.2126
30339,Ba4Na1Au1O8,1.3967
30341,Cs2Sn1Au2S4,2.1388
30342,Ca1Co2Te3Cl2O8,2.6009
30344,K2Cu1Cl3,2.0525
30345,Er1Tl1Se2,1.2345999999999997
30346,Cs3Li2Cl5,5.257300000000001
30348,Cs5Si1P3,0.8444000000000003
30353,Na1B2H5O6,5.2761999999999984
30355,Li6Fe1Si2O8,3.7361
30358,Rb3Lu1O3,2.0394
30360,Li2Mn1V1P2O8,2.4997
30367,Ag1Au1O3,0.2461000000000002
30368,Li8Fe1O5F1,2.9946
30369,Yb2As1Au1,0.08560000000000034
30370,Hg1H6I3N1O1,1.4435
30371,Ba1Sr3O4,2.5111
30372,Sc1Cl1O1,2.6359
30373,Cs1Sr1Si1H1O4,3.9552
30374,Cd1Ag1O2,0.006799999999999695
30375,Ba1Au1O2,1.1787
30376,H6C6N1O1,2.2349
30377,Mg1Mn2P2O8,3.1832000000000003
30378,Ca2Bi1W1O6,1.9657
30379,Ta1As1O5,2.4501
30380,Sc2Zn1S4,0.5765000000000002
30381,Ca1Zr1F6,6.6727000000000025
30382,Na1V1N2,0.9449999999999998
30386,Y1C3O6,0.09839999999999982
30387,Rb2Ni3S4,0.8301000000000003
30388,Ga1Cu1Pd2,0.2203000000000004
30389,Ti1Cd1Rh2,0.2907000000000002
30390,W1S2N2O2,0.03780000000000028
30391,Ba2In1Ga1O5,1.4190000000000005
30392,K3Ga1F6,5.8061000000000025
30393,K2Ce1Cu1Br6,0.2320000000000002
30394,Cs2Ga1Ag1Br6,0.0644
30397,Ce1N2F6,0.3451
30398,Cs5Te3,0.9152
30399,Fe3C1,0.07570000000000032
30401,Ba1Cl2O2,0.5981
30403,Li2In2Ge1Se6,1.1904
30404,Li2In2Si1S6,2.1126
30405,Dy3Ga1Fe1S7,0.2875000000000005
30406,Ba1Tm2S4,1.7422999999999995
30407,Cd1H3Cl3O1,2.9584
30416,Rb3P3H5N1,2.1322
30417,P2O3F4,5.5608
30419,Hg1S2I2N4,0.07630000000000002
30424,K1Tm1F4,6.8373
30427,Sb2Cl7O6,0.08240000000000003
30429,Nb1H8N2O1F5,4.2949
30430,Cs1Bi4Te6,0.2027000000000001
30433,Ba2Lu1U1O6,0.8353999999999999
30434,Ba3U1O6,2.1179
30435,Tb1Ni1Bi1,0.22970000000000024
30436,Y1Cr1Ge1O5,2.6931000000000003
30437,Zn1Fe1P1O5,1.922
30438,Tl1V1Se1O5,2.4252
30439,Sr1Si1H2F6,3.5907
30440,Rb1Y1Mo2O8,3.1753
30441,Li1Al1P1O5,0.2799999999999998
30442,K1Be1F3,7.0581
30444,K3Y1Cl6,5.0483
30447,Ho2Mn1Ni1O6,1.7628
30449,Cs4Rb2Fe2O5,1.4904000000000002
30450,Cs2P3Se6,1.3958
30453,Sr1Li1Al1Sb2,0.008900000000000574
30454,Sr1Mn1Te1O6,0.9341999999999996
30455,Sr1Bi1N1O5,2.2072000000000003
30459,Rb1Os1N1O3,2.8295
30460,Nb1In1Bi2O7,2.2074000000000007
30463,Mn1Fe5O8,0.09920000000000018
30466,In1Cu1Se1S1,0.02479999999999993
30468,Ca1Nd1Fe1O4,0.9101
30473,Ca7Ti1N6,1.2578
30474,Sr3Sb2N4,1.0265999999999995
30475,Mg7Sn1N6,1.0092999999999996
30476,V1C8N6,0.26580000000000004
30477,Si1W1O4,2.3711
30479,Dy1N1,0.05149999999999988
30480,Li3Au1S2,2.127
30482,Cs1Sm2Cu1Se4,0.8816999999999999
30483,Ba1Nd2Be1O5,3.8754
30484,K1Ga1P2O7,4.3865
30487,Si2Pb3O7,2.6294
30488,Na1Fe1W2O8,2.5229
30489,Cs1N1O3,3.0696
30490,Cs1Be1H3,3.2314000000000003
30491,K2Na1Al1H6,2.3494
30492,K2Pd1F4,1.8723
30493,Bi1Cl1F8,2.0644
30494,Tl1Cd1Br3,2.7474
30496,Sr3In2P4,0.5903
30498,Na3B1N2,1.6515999999999995
30499,Cs1H1C2,4.5982
30500,Ac1O1F1,4.2614
30501,Hg3B2O6,2.6125
30503,Ga1Ni2B1O5,3.4944
30504,Cs1Cu1F4,1.5222
30506,Ba2Dy1Bi1O6,1.7331
30508,In2Si1Ag2S6,0.9846999999999996
30509,C1S2N2,0.5512999999999999
30510,Dy3Si2Cl5O6,4.7696
30511,K1Ti1P1S5,1.222
30512,Mg1V1Bi1O5,3.1101
30513,Rb1B5O8,5.9404
30514,K2Pr1Cl5,4.814400000000001
30515,Cs1As1F4,4.6201
30516,Bi1Se1Cl1,1.8372
30517,K1Ni1P1H2O5,4.0056
30518,La5V3S6O7,1.0340999999999996
30521,K1Rb2Mo1O3F3,3.0244
30524,Na1Cd1As1,0.0057999999999998044
30526,V1Sn1O4,1.6079
30527,Co1Ni4O8,0.2277
30528,Li2Mn1Cr1P2O8,2.2097
30532,Cs1P1H4N2O2,4.5992
30533,Be2Ge1O4,3.9903
30534,K2Mg2O3,2.9231000000000003
30537,Cu5Sn4,0.013099999999999671
30538,Pm1Br3,2.8814
30539,Na1Rh1O2,1.2520000000000011
30540,Sb1Ir1S1,1.0355999999999996
30541,Dy1Cu1Se1O1,1.1804000000000006
30542,Ca3Sb1N1,0.4096000000000002
30545,Sr2Li1Ir1,0.000399999999999956
30546,Ca1Y1Ag2,0.06800000000000006
30547,Cu1Hg1Pd2,0.16380000000000014
30548,Mn1Tl1F4,1.9049
30549,Eu1In2Se4,0.011800000000000031
30550,Na3Ce1Cl6,0.3117000000000001
30551,Cs2As1Au1Cl6,0.17710000000000006
30552,Cs2Y1In1Cl6,3.3996
30553,Na3Nd1Cl6,3.7876
30557,Nd4P1Cl1O8,4.4822000000000015
30560,Li1Sc1H2Se2O7,4.0587
30561,Al1Te1H6C2Cl3,3.9823
30564,Ba3Al2P4,1.2813
30566,Na1Sm1P2H4C1O7,5.1897
30567,Ru1N3Cl4O2,0.2750000000000001
30569,K2H1S2N1O7,5.3050000000000015
30570,Tm2Mg1Ti1O6,3.2332
30571,Ta1Tl1Cl6,2.7036
30572,Sr2Sm1Ta1O6,3.7536000000000014
30574,Na1C1S1Cl3O4,0.5223
30577,K1V1P1O6,0.3762
30578,In1Sb1O4,0.8975
30579,Cs1Fe1Br4,1.0549
30580,Cd4As2Cl3,0.8852999999999999
30581,C6I1F7,2.9866
30582,Ba1Hf1F6,7.1463
30583,Y1Sn2Bi1O7,3.1046000000000005
30585,Ti1Bi2O4F2,1.1394000000000002
30586,Te2O5,1.6699000000000002
30588,Sr2Mn1Nb1O6,0.2530000000000001
30591,Mg3Ti1B2O8,2.2920000000000003
30594,Cs1Fe1Ni1F6,2.5931
30596,Cd2Te1S1,0.05410000000000004
30598,Ca1Y2Be1O5,4.030200000000002
30600,Ba4Bi2O1,0.5712999999999999
30603,Al4In1Ag1Se8,0.6583000000000001
30604,Li1Pr2Os1O6,0.4109999999999996
30605,Na6S1N4,0.3307000000000002
30606,Al1Sn1F5,3.8614
30607,Ag1Mo1P1O6,2.0995
30608,Si4P4Ru1,1.4358000000000004
30609,As2Rh1,0.2466
30610,Zr1Se3,0.43820000000000014
30611,Sr1Tl1P1S4,2.0940000000000003
30613,Ba1Ho2O4,3.2309
30614,Ba2Sn1Se3F2,1.7221999999999995
30615,Ag3Ge5P6,0.5665000000000004
30616,Rb1Cu1Se4,1.0328000000000002
30619,Ca4Mn2O7,1.2893
30620,Ba1Ho2Ni1O5,2.2548000000000004
30621,K1P2W1O8,3.5098
30622,Sc3In1B1,0.12190000000000012
30623,Na2Te2O7,0.7000000000000002
30624,Gd1In2Rh1,0.0054999999999996154
30625,La5Pb4,0.02200000000000024
30626,Ba2Lu1Cu3O6,0.11359999999999992
30627,Ca2Br1N1,2.4258
30628,Sr1Br1F1,5.0003
30630,Sr1Li1H3,1.8714
30631,Ca1H4Se1O6,3.8563
30632,Li2W2O7,4.0009000000000015
30633,Rb2Cr1F5,3.4235
30634,Ba1Te1S3,1.9087000000000005
30637,Tl3B1Se3,1.1627
30638,Rb2Fe1F5,3.6931
30640,Rb2Hg3Te4,1.0159
30641,Al2Fe3Si3,0.2597000000000005
30642,Tl1Fe1Br4,1.0383
30643,Na2Zn1O2,1.4556999999999998
30644,Sr1Pr2O4,3.3455000000000004
30645,Cs1Cr1Cl3,0.1482000000000001
30646,Mg1Br2,4.4707
30648,K1Ga1Cl4,4.3612
30649,Rb1As1O2,3.8842
30650,Bi4O7,0.8899999999999997
30651,Rb4Sn2Au7,0.05160000000000009
30652,Mg1P1Se3,2.0871000000000004
30653,Li1Cl1O2,2.6926
30654,Sr2H5Rh1,0.6092
30655,K2Na1In1Sb2,0.5808
30656,Pb3Cl2O2,2.4274
30657,Al8C3N4,0.23829999999999885
30659,P2S5,2.5525
30660,K3Sn1Se3,1.626
30662,Co1H6C2O6,2.6213
30663,Mn1Bi1As1O5,2.3385
30664,Zn2Bi1P1O6,2.8035
30665,Tb3Si2Cl5O6,4.6909
30669,Rb1Ni1F3,4.6928
30670,La1H4C4N1O8,3.2773
30671,Mn1Pt1F6,1.8643
30672,Li1Ga1Mo2O8,3.551
30673,Na2Mo1Se1O6,3.6495
30674,Fe1N3Cl1O3,0.5021
30675,Dy3Cu1Ge1S7,1.8153000000000008
30676,C1S5N5O3F1,1.8809
30677,Tl2Bi1P2S7,2.1284
30678,Ag1H8C5S2O2F3,3.2201
30680,H6N1O2F1,3.4776
30683,Na4Si2Te5,1.8643000000000003
30684,Hg3As1Se4I1,1.2214
30685,B2S3,2.4329
30687,Sn1C2S2N2,2.4444
30688,Si2H2O5,5.2745
30689,Cs1Eu1Br3,0.9373999999999998
30691,Hg1B1C4N4,3.6372
30693,K3Gd1Si2O7,3.1419
30694,Cs1Ti1Mn1O1F5,2.0245
30695,Ag2H2I1O1F1,1.464
30696,Sn1H8C4I4,3.0236
30697,H4C1S1N3O3,3.3207
30698,Ca1Mn7O8,0.5138999999999996
30699,Fe1Te1P2O8,3.0692
30702,Li4Mn3Ni1O8,0.21079999999999988
30703,Li1Nb1V1O4,1.2728000000000002
30705,Hf1Sn1O3,2.3644
30708,K1Tl1,0.07050000000000001
30709,K2Sn1Se3,1.6465
30710,Cs2Na1Ga1H6,1.0971000000000002
30711,V1Zn2Sb1O6,1.2046
30712,Ca1Ga1Sn1H1,0.2395000000000005
30714,Li1Ca1H3,2.5179
30715,Sr1La1Zn2,0.0971000000000002
30716,Tl2Fe3Se4,0.00480000000000036
30718,Eu1Ga2S4,0.2873000000000001
30719,Cu2Si1Hg1S4,0.3963000000000001
30720,Cs2Li1Pr1I6,2.9609
30722,Li2Cr1Te1O6,0.4068000000000001
30723,K1Cr1P1C1O7,0.7204
30724,Mn1Ag1O4,0.9746
30727,Pm1In1O3,1.6181
30728,Rb1Mg1Br3O6,0.0363
30730,Ba1Nd1Sn2S6,0.3648999999999996
30731,Ag4Sn3S8,0.2179000000000002
30732,Rb1Be1N3,0.023499999999999854
30735,B1Pb3O4F1,2.3544
30740,Nd2Zn1Sb3,0.1322000000000001
30741,Tl1V1Cl3,0.3299000000000003
30743,Rb2Y1Cl5,4.6717
30744,Rb3Tm1Cl6,5.0183
30745,Li1Ca1V1F6,2.5579
30748,Zn4Cd1Se5,0.7636999999999998
30750,Tl1C1N1O1,2.5245
30751,Sr1La1Sc1O4,3.4414
30752,Sc1Cu3S3,0.9927
30753,Na1La1W2O8,4.3353
30754,Na5Cu1C1O5,1.4091000000000002
30755,Na1Co1H3C3O6,2.7998000000000003
30756,Mg1Zn3O4,1.269
30757,Li1Te1H5O6,2.9316000000000004
30759,Ge1Te4Pb3,1.0620999999999992
30760,Cs1V1W1O6,1.7903
30761,Cs1Mg1Ga1F6,5.4755
30763,Eu2Mg1S4,0.12409999999999988
30764,Sb2Ir1,0.4529999999999994
30765,Sc1Te1O3F1,3.3208
30766,Ba3P4,0.4825999999999997
30769,K1Na4Ge1As3,0.6434
30770,Tl1Fe1C3N1O4,2.6452
30771,Rb4Ge1O4,2.4863
30773,Ba1V2O6,2.8551
30774,Li1Al1Mo2O8,3.6181
30775,Tb1Mn1O3,0.4026000000000001
30776,Cl1O3,1.3631
30778,Li1N3,3.6497
30779,K1Ni1Cl3,0.7032
30780,Sc2Ge1O5,4.127
30782,Li1Bi1F4,4.8641000000000005
30783,Rb2Si2O5,4.039499999999999
30784,Bi1Te2Br4,1.0618
30785,Ti1Ag2O3,1.2679
30787,Ca4Ge1N4,1.4116
30788,Ho1Fe3,0.010299999999999976
30789,La1O1F1,4.7564
30790,V1Cu3S4,1.0305000000000004
30791,Ag1Au1S2,0.09019999999999984
30793,Ni1Te2O5,2.506
30794,Sc3Co1C4,0.012900000000000134
30795,Rb1In3S5,1.1800000000000006
30796,Na1Ag1N2O4,2.1127
30798,Ca1Be1B2O5,5.6915
30799,Mg3B1O3F3,5.416399999999999
30800,Li2Zn1Sn1S4,2.1985
30802,Cu1C3O3F3,2.7856
30804,Ho1P1H5C1O7,3.7156
30807,Ag1Hg1S1Br1,1.261
30811,Na1Pr2S2O8F3,6.1559
30813,B1P1I3Br3,1.9337
30814,Ag1Hg3As2Cl3,0.9148
30815,Dy1Tl1Se2,1.2702999999999998
30817,K1Ta1N2,2.6564
30818,In1Bi2Se4Br1,1.2181999999999995
30819,Ag2Hg7P8Br6,0.7578
30820,Re1P1Cl6O3,1.8661
30822,Li3Fe5O8,0.2837000000000001
30823,Zn1H8C4N8Cl2,4.4572
30825,Rb1Ta1Cu2Te4,1.2101000000000006
30829,Na1La1Ti1O4,2.4214
30830,Ba1Cu1As2O7,0.4792000000000001
30831,Co1Ag3C6N6,3.4343
30832,K1Nb1Cu2Se4,1.4261
30833,C2Se1S2N2,2.2442
30835,Er1Cu1Se2,1.0496
30836,Sr1Sb2O6,1.3585999999999996
30837,Rb1H1S1,1.3710999999999998
30840,Tl2In3Se5,0.6105999999999998
30841,Sn1P1H1O4,3.4112
30842,Ba1H8C6N6O8,4.5893
30843,Rb1Ca1H6N3,1.8987
30845,Na2H6C4O7,2.7312000000000003
30846,Fe1Ag1Se2O6,1.9093
30848,H5C1S1N2Cl1O4,2.4935
30853,Mn1Cd6O8,0.1735
30854,Li1Lu1O2,4.5008
30855,Cs1Sc1O2,2.9596
30856,Li3V4Fe1O8,0.6304999999999996
30858,Li3Mn2Cr2O8,0.13929999999999998
30863,Li2Ho1P1C1O7,4.8056
30867,Na3Cr1Si1B1O7,0.9296
30868,Co1N1Cl4O3,0.4651999999999998
30870,Li2Ni2Sn1O6,0.6426000000000003
30871,Cs1As1O3,2.6314
30872,Tl4Sn1S3,0.6965999999999992
30876,Li1Ca3Si2N5,2.4385000000000003
30878,Sr2Zr1O4,3.4081
30879,Ca4Hf1N4,1.2158000000000002
30883,Ti1Nb1W2,0.06830000000000025
30884,Y1Zn2Ag1,0.3994999999999997
30885,Li1Mn1Au2,0.3951000000000002
30886,K2Rb1Al1Br6,3.2213000000000003
30887,K2Ga1Cu1F6,0.1934
30888,Rb2Sm1Au1Cl6,2.1101
30889,Sr1S3,1.0703999999999998
30890,Li1S1,0.1019000000000001
30891,Pr2Si1C1N2O4,4.089
30892,Cs2Zn1Br4,3.8234
30893,K1Fe1Co1P2O8,1.9861
30894,Ga2Sn1Ge1S6,0.9516
30896,Rb1U1H2Se1O7F1,2.214
30898,Si1H8C4Br4,4.2232
30900,Ba3Te3Br2O8,3.2905000000000006
30902,Pb7Cl2O8,1.2151999999999998
30904,Rb2Cu1C2O7,0.0023000000000000034
30906,Cs4Fe1O3,1.4146999999999998
30907,Nd2Sb3Au1,0.1261000000000001
30908,Pr1Bi1Pd1,0.12650000000000006
30909,Lu1H1Se1,1.5204999999999995
30910,Sr1Hf1S3,1.4888000000000003
30911,Zn1C5O8,0.3105
30913,Nd2Ta3Se2O8,0.9594000000000004
30914,Cs2Y1Cl5,4.7551
30915,Ca1Mo1O2,0.0149000000000008
30918,Sn1Te1Pb4S4,0.6522000000000006
30919,Nd1Ho1Zr2O7,2.8996000000000004
30920,Nd1Tl2In1Te4,1.2305
30921,Mg1Mn1B2O5,3.4878
30923,Lu1Cu3S3,1.2595999999999998
30925,K4Ba2Sn1Sb4,0.3923000000000001
30927,Sb1S2N1F6,2.6723
30928,Li7Mo1N4,0.023100000000000342
30929,Pb1C8N6,3.2392000000000003
30930,Al2Se3,0.5859999999999994
30932,Th1Ni5,0.008999999999998566
30934,Tm4Si2S3O7,2.6506
30935,K6Cd1O4,1.5907
30936,Na3In1P2,0.6425000000000001
30937,Ca1P2H6O7,6.3796
30938,Tl3Co1Cl5,0.6106000000000003
30939,Ba1Sn2S3,1.3520999999999992
30940,Ti1I1N1,0.05249999999999977
30941,Np1O2F2,0.03290000000000015
30943,K2Te2As1,0.9645
30944,Rb1Bi1O2,2.2042
30945,Rb4Br2O1,0.5863
30947,Nd1Ga1O3,3.4559
30948,Cs2Mn3Se4,0.4415
30949,Sr1Cr2O4,2.798
30951,Sn3P1O4F3,3.7957
30953,Os1C4Cl2O4,2.3427
30954,Ca1Bi2C2O8,1.4708999999999994
30955,Co1Pt1F6,1.848
30958,Hg1C2Se2N2,2.1984
30961,Na1La2Ru1O6,0.4821
30962,Fe1P2O6,3.9803
30963,K3As7,1.4029000000000005
30966,Cu2H2Se2O7,0.17479999999999984
30967,H7C1S1N3O4,5.4590000000000005
30970,Li5V1O3F2,1.5854
30971,Li4V1Co3O8,1.4119
30972,Nd1I1O1,3.5881
30973,K1P1W1C1O7,2.8110000000000004
30975,Ca4I6O1,3.2909
30978,Co1P2W1O8,2.0201
30983,Li1Bi2P1O6,2.7156
30984,Li1Cr1F4,3.0313
30985,Na4Pt1O4,0.8101000000000003
30986,Li2Mn3O7,1.3872
30987,Na2Mn1Si1C1O7,1.0668000000000002
30989,La2Pt2O7,0.43489999999999984
30996,Na6V2O7,0.9105
30998,K1Nd1Ge1S4,2.3612
30999,Rb1Li1S1,2.7465
31000,K2Na1Al1As2,1.0276
31001,Au1F3,1.4722999999999995
31002,Li1Fe1S1O4F1,4.1085
31003,Cs2Rb1Tl1F6,3.7469
31004,Cs2Rb1Ga1F6,5.939299999999999
31005,Cs2Na1Al1H6,2.1454000000000004
31006,V1Cu3Te4,0.6164999999999994
31007,Ba1Hf1O3,3.5424
31008,Ca1La2V1O6,1.7626000000000008
31009,Zn1Fe1O2,0.8465000000000003
31010,Zn2Sn3O8,1.7840000000000005
